-0.003457882,2.600902114
-0.003896115,2.231528625
-0.005579826,0.731024516
-0.007257196,0.56147603
-0.001355605,4.840879837
-0.000480691,3.732032733
-0.001665357,3.375980911
-0.001578409,3.104703332
-0.001513198,2.901245148
-0.001744153,1.595721799
-0.003159775,1.284882907
-0.004822654,1.07012149
-0.00120888,1.951773622
0.005966136,5.229711034
0.004491644,4.427181529
0.005247005,4.09656198
0.00376889,2.629967569
0.00257879,2.290870595
0.006524052,6.190485793
0.006629115,5.862692051
0.006716062,5.591414472
0.007999994,4.827315958
0.004719883,3.715077885
0.004806831,3.443800306
0.004893779,3.172522727
0.004980726,2.901245148
0.010481736,7.735799144
0.010045444,7.360370352
0.008835419,7.083441157
0.008922367,6.812163578
0.009005692,6.552189231
0.011852331,9.827300835
0.011467043,8.598074306
0.01106346,8.236370867
0.008523855,8.055519148
0.01436567,10.09010099
0.014531414,9.572978105
0.013327729,9.276268253
0.013414677,9.004990674
0.016859989,12.14890404
0.015403611,10.90393373
0.015490559,10.63265615
0.015577507,10.36137857
0.018400598,11.68385677
0.017845399,11.38997272
0.016615448,11.17521131
0.020000983,12.76896708
0.020077063,12.5315992
0.020946542,9.818823411
0.023672723,13.46976749
0.021191083,13.10806406
0.024054931,12.27727647
0.022848529,11.98904404
0.029038135,4.834097898
0.028741969,13.86255482
0.034099592,14.16604661
0.035222308,9.852733108
0.0414255,14.81202635
0.041277145,14.46445195
0.046911371,9.852733108
0.052416263,4.834097898
0.052333197,14.93434347
0.047965615,14.66791013
0.062806542,4.834097898
0.059480783,15.21046529
0.058268946,14.93918771
0.069300467,4.834097898
0.074911326,15.69367848
0.075174887,14.87136832
0.080288513,15.93613282
0.082967596,14.87136832
0.08830325,16.1696253
0.097278141,16.41765052
0.108372698,16.65162743
0.118708635,16.82117592
0.129047288,16.98224698
0.139388659,17.13484062
0.14973003,17.28743426
0.160063249,17.46546017
0.170412772,17.59262153
0.180754143,17.74521517
0.191095513,17.89780881
0.201436884,18.05040245
0.211778255,18.20299608
0.222122343,18.3471123
0.232463714,18.49970594
0.242807802,18.64382215
