0,0.053921569
0.001,0.161764706
0.002,0.215686275
0.003,0.37745098
0.004,0.215686275
0.005,0.431372549
0.006,0.754901961
0.007,0.323529412
0.008,0
0.009,1.455882353
0.011,0
0.012,0
0.013,1.671568627
0.014,0.862745098
0.015,0.431372549
0.016,0.970588235
0.017,1.024509804
0.018,1.078431373
0.019,1.294117647
0.02,1.56372549
0.021,1.56372549
0.022,1.779411765
0.023,1.995098039
0.024,2.156862745
0.025,2.426470588
0.026,2.803921569
0.027,3.235294118
0.028,3.720588235
0.029,4.044117647
0.03,4.367647059
0.031,4.852941176
0.032,5.176470588
0.033,5.392156863
0.034,5.87745098
0.035,6.093137255
0.036,6.254901961
0.037,6.632352941
0.038,6.848039216
0.039,6.901960784
0.04,7.333333333
0.041,7.549019608
0.042,7.602941176
0.043,7.87254902
0.044,8.142156863
0.045,8.196078431
0.048,8.573529412
0.049,8.62745098
0.05,8.735294118
0.051,8.843137255
0.052,8.897058824
0.053,9.058823529
0.054,9.004901961
0.055,9.166666667
0.056,9.112745098
0.057,9.274509804
0.058,9.328431373
0.059,9.382352941
0.06,9.382352941
0.061,9.490196078
0.062,9.598039216
0.063,9.651960784
0.064,9.705882353
0.065,9.705882353
0.066,9.81372549
0.067,9.867647059
0.068,9.867647059
0.069,9.975490196
0.07,9.975490196
0.071,10.02941176
0.072,10.08333333
0.073,9.975490196
0.074,10.02941176
0.075,9.975490196
0.076,10.08333333
0.077,10.02941176
0.078,10.1372549
0.079,10.1372549
0.08,10.1372549
0.081,10.19117647
0.082,10.24509804
0.083,10.19117647
0.084,10.35294118
0.085,10.29901961
0.086,10.29901961
0.087,10.29901961
0.088,10.35294118
0.089,10.35294118
0.09,10.29901961
0.091,10.35294118
0.092,10.46078431
0.093,10.40686275
0.094,10.46078431
0.095,10.46078431
0.096,10.51470588
0.097,10.62254902
0.098,10.51470588
0.099,10.73039216
0.1,10.56862745
0.101,10.78431373
0.102,10.67647059
0.103,10.73039216
0.104,10.73039216
0.105,10.73039216
0.106,10.67647059
0.107,10.62254902
0.108,10.56862745
0.109,10.62254902
0.11,10.73039216
0.111,10.62254902
0.112,10.73039216
0.113,10.73039216
0.114,10.67647059
0.115,10.67647059
0.116,10.67647059
0.117,10.73039216
0.118,10.73039216
0.119,10.73039216
0.12,10.67647059
0.121,10.73039216
0.122,10.24509804
0.123,11.37745098
0.124,10.94607843
0.125,10.78431373
0.126,10.78431373
0.127,10.62254902
0.128,10.73039216
0.129,10.51470588
0.13,10.78431373
0.131,10.56862745
0.132,10.89215686
0.133,10.62254902
0.134,10.78431373
0.135,10.67647059
0.136,10.67647059
0.137,10.56862745
0.138,10.73039216
0.139,10.83823529
0.14,10.78431373
0.141,10.67647059
0.142,10.67647059
0.143,10.67647059
0.144,10.62254902
0.145,10.73039216
0.146,10.73039216
0.147,10.89215686
0.148,10.89215686
0.149,10.94607843
0.15,10.83823529
0.151,10.83823529
0.152,10.83823529
0.153,10.89215686
0.154,10.89215686
0.155,10.83823529
0.156,10.94607843
0.157,10.94607843
0.158,10.94607843
0.159,10.94607843
0.16,11.05392157
0.161,11.16176471
0.162,11
0.163,11.32352941
0.164,11.10784314
0.165,11.21568627
0.166,11.10784314
0.167,11.26960784
0.168,11
0.169,11.21568627
0.17,11.10784314
0.171,11.21568627
0.172,11.26960784
0.173,11.26960784
0.174,11.21568627
0.175,11.26960784
0.176,11.26960784
0.177,11.26960784
0.178,11.37745098
0.179,11.32352941
0.18,11.32352941
0.181,11.43137255
0.182,11.70098039
0.183,11.48529412
0.184,11.53921569
0.185,11.64705882
0.186,11.64705882
0.187,11.75490196
0.188,11.53921569
0.189,11.70098039
0.19,11.53921569
0.191,11.64705882
0.192,11.59313725
0.193,11.75490196
0.194,11.59313725
0.195,11.70098039
0.196,11.59313725
0.197,11.64705882
0.198,11.70098039
0.199,11.80882353
0.2,11.75490196
0.201,11.75490196
0.202,11.75490196
0.203,11.91666667
0.204,11.80882353
0.205,11.80882353
0.206,11.80882353
0.207,11.8627451
0.208,11.8627451
0.209,11.8627451
0.21,11.97058824
0.211,11.97058824
